SIDE,INSTRUMENT_ID,PRICE,QUANTITY,TIMESTAMP,COUNTERPARTY_ID,TRADE_ID,TRADE_STATUS,TRADE_DATE,TRADE_DATETIME,ENTERED_BY
SELL,LLOY,46.06,1870,6.89E+18,1,G7633,NEW,2023-05-14,2023-05-14 17:00:00.000 +0000,JohnDoe
SELL,BP,543.95,70,6.89E+18,1,G7634,NEW,2023-05-15,2023-05-15 09:00:00.000 +0000,JohnDoe
BUY,BP,501.71,50,6.89E+18,1,G7635,NEW,2023-05-15,2023-05-15 10:00:00.000 +0000,JohnDoe
BUY,VOD,10.78,1110,6.89E+18,1,G7636,NEW,2023-05-15,2023-05-15 11:00:00.000 +0000,JohnDoe
SELL,LSEG,8325.47,30,6.89E+18,1,G7637,NEW,2023-05-15,2023-05-15 12:00:00.000 +0000,JohnDoe
SELL,VOD,10.82,1510,6.89E+18,1,G7638,NEW,2023-05-15,2023-05-15 13:00:00.000 +0000,JohnDoe
BUY,VOD,9.3,1130,6.89E+18,1,G7639,NEW,2023-05-15,2023-05-15 14:00:00.000 +0000,JohnDoe
SELL,BP,559.25,30,6.89E+18,1,G7640,NEW,2023-05-15,2023-05-15 15:00:00.000 +0000,JohnDoe
SELL,VOD,9.42,450,6.89E+18,1,G7641,NEW,2023-05-15,2023-05-15 16:00:00.000 +0000,JohnDoe
BUY,BP,504.82,40,6.89E+18,1,G7642,NEW,2023-05-15,2023-05-15 17:00:00.000 +0000,JohnDoe
BUY,LSEG,8386.55,20,6.89E+18,1,G7643,NEW,2023-05-16,2023-05-16 09:00:00.000 +0000,JohnDoe
BUY,LSEG,7844.43,10,6.89E+18,1,G7644,NEW,2023-05-16,2023-05-16 10:00:00.000 +0000,JohnDoe
SELL,LLOY,45.6,540,6.89E+18,1,G7645,NEW,2023-05-16,2023-05-16 11:00:00.000 +0000,JohnDoe
SELL,VOD,9.59,1920,6.89E+18,1,G7646,NEW,2023-05-16,2023-05-16 12:00:00.000 +0000,JohnDoe
BUY,BP,485.29,30,6.89E+18,1,G7647,NEW,2023-05-16,2023-05-16 13:00:00.000 +0000,JohnDoe
SELL,LSEG,7712.96,20,6.89E+18,1,G7648,NEW,2023-05-16,2023-05-16 14:00:00.000 +0000,JohnDoe
SELL,LSEG,8982.88,20,6.89E+18,1,G7649,NEW,2023-05-16,2023-05-16 15:00:00.000 +0000,JohnDoe
SELL,LLOY,42.17,1600,6.89E+18,1,G7650,NEW,2023-05-16,2023-05-16 16:00:00.000 +0000,JohnDoe
BUY,LSEG,8791.44,20,6.89E+18,1,G7651,NEW,2023-05-16,2023-05-16 17:00:00.000 +0000,JohnDoe
SELL,BP,510.72,80,6.89E+18,1,G7652,NEW,2023-05-17,2023-05-17 09:00:00.000 +0000,JohnDoe
SELL,LLOY,41.65,1920,6.89E+18,1,G7653,NEW,2023-05-17,2023-05-17 10:00:00.000 +0000,JohnDoe
SELL,BP,490.04,50,6.89E+18,1,G7654,NEW,2023-05-17,2023-05-17 11:00:00.000 +0000,JohnDoe
SELL,LSEG,8699.06,10,6.89E+18,1,G7655,NEW,2023-05-17,2023-05-17 12:00:00.000 +0000,JohnDoe
BUY,LSEG,7933.51,20,6.89E+18,1,G7656,NEW,2023-05-17,2023-05-17 13:00:00.000 +0000,JohnDoe
BUY,LLOY,42.19,1120,6.89E+18,1,G7657,NEW,2023-05-17,2023-05-17 14:00:00.000 +0000,JohnDoe
BUY,VOD,9.87,1300,6.89E+18,1,G7658,NEW,2023-05-17,2023-05-17 15:00:00.000 +0000,JohnDoe
BUY,LLOY,41.32,1470,6.89E+18,1,G7659,NEW,2023-05-17,2023-05-17 16:00:00.000 +0000,JohnDoe
BUY,LSEG,7647.17,20,6.89E+18,1,G7660,NEW,2023-05-17,2023-05-17 17:00:00.000 +0000,JohnDoe
BUY,LLOY,42.39,1110,6.89E+18,1,G7661,NEW,2023-05-18,2023-05-18 09:00:00.000 +0000,JohnDoe
SELL,LSEG,9107.25,30,6.89E+18,1,G7662,NEW,2023-05-18,2023-05-18 10:00:00.000 +0000,JohnDoe
BUY,LLOY,39.37,610,6.89E+18,1,G7663,NEW,2023-05-18,2023-05-18 11:00:00.000 +0000,JohnDoe
BUY,BP,566.63,40,6.89E+18,1,G7664,NEW,2023-05-18,2023-05-18 12:00:00.000 +0000,JohnDoe
BUY,BP,544.01,10,6.89E+18,1,G7665,NEW,2023-05-18,2023-05-18 13:00:00.000 +0000,JohnDoe
BUY,LSEG,8109.87,20,6.89E+18,1,G7666,NEW,2023-05-18,2023-05-18 14:00:00.000 +0000,JohnDoe
BUY,LSEG,7643,20,6.89E+18,1,G7667,NEW,2023-05-18,2023-05-18 15:00:00.000 +0000,JohnDoe
BUY,BP,499.11,20,6.89E+18,1,G7668,NEW,2023-05-18,2023-05-18 16:00:00.000 +0000,JohnDoe
SELL,BP,534.12,40,6.89E+18,1,G7669,NEW,2023-05-18,2023-05-18 17:00:00.000 +0000,JohnDoe
SELL,BP,476.89,70,6.89E+18,1,G7670,NEW,2023-05-19,2023-05-19 09:00:00.000 +0000,JohnDoe
SELL,VOD,10.3,1450,6.89E+18,1,G7671,NEW,2023-05-19,2023-05-19 10:00:00.000 +0000,JohnDoe
BUY,LSEG,8661.44,30,6.89E+18,1,G7672,NEW,2023-05-19,2023-05-19 11:00:00.000 +0000,JohnDoe
BUY,VOD,10.13,950,6.89E+18,1,G7673,NEW,2023-05-19,2023-05-19 12:00:00.000 +0000,JohnDoe
SELL,VOD,9.12,1600,6.89E+18,1,G7674,NEW,2023-05-19,2023-05-19 13:00:00.000 +0000,JohnDoe
SELL,BP,571.92,70,6.89E+18,1,G7675,NEW,2023-05-19,2023-05-19 14:00:00.000 +0000,JohnDoe
BUY,LSEG,8954.66,20,6.89E+18,1,G7676,NEW,2023-05-19,2023-05-19 15:00:00.000 +0000,JohnDoe
SELL,LLOY,44.54,1900,6.89E+18,1,G7677,NEW,2023-05-19,2023-05-19 16:00:00.000 +0000,JohnDoe
BUY,LSEG,8607,10,6.89E+18,1,G7678,NEW,2023-05-19,2023-05-19 17:00:00.000 +0000,JohnDoe
BUY,LLOY,40.88,1680,6.89E+18,1,G7679,NEW,2023-05-20,2023-05-20 09:00:00.000 +0000,JohnDoe
BUY,BP,555.35,90,6.89E+18,1,G7680,NEW,2023-05-20,2023-05-20 10:00:00.000 +0000,JohnDoe
BUY,LSEG,7713.72,20,6.89E+18,1,G7681,NEW,2023-05-20,2023-05-20 11:00:00.000 +0000,JohnDoe
BUY,BP,556.58,80,6.89E+18,1,G7682,NEW,2023-05-20,2023-05-20 12:00:00.000 +0000,JohnDoe
BUY,BP,525.92,70,6.89E+18,1,G7683,NEW,2023-05-20,2023-05-20 13:00:00.000 +0000,JohnDoe
BUY,LSEG,8551.89,10,6.89E+18,1,G7684,NEW,2023-05-20,2023-05-20 14:00:00.000 +0000,JohnDoe
BUY,VOD,10.53,1900,6.89E+18,1,G7685,NEW,2023-05-20,2023-05-20 15:00:00.000 +0000,JohnDoe
SELL,LSEG,8659.46,10,6.89E+18,1,G7686,NEW,2023-05-20,2023-05-20 16:00:00.000 +0000,JohnDoe
SELL,LLOY,42.01,180,6.89E+18,1,G7687,NEW,2023-05-20,2023-05-20 17:00:00.000 +0000,JohnDoe
SELL,LLOY,45.52,570,6.89E+18,1,G7688,NEW,2023-05-21,2023-05-21 09:00:00.000 +0000,JohnDoe
SELL,LLOY,40.43,1320,6.89E+18,1,G7689,NEW,2023-05-21,2023-05-21 10:00:00.000 +0000,JohnDoe
BUY,VOD,9.91,220,6.89E+18,1,G7690,NEW,2023-05-21,2023-05-21 11:00:00.000 +0000,JohnDoe
BUY,LLOY,39.21,1890,6.89E+18,1,G7691,NEW,2023-05-21,2023-05-21 12:00:00.000 +0000,JohnDoe
SELL,VOD,9.13,1780,6.89E+18,1,G7692,NEW,2023-05-21,2023-05-21 13:00:00.000 +0000,JohnDoe
SELL,BP,491.06,100,6.89E+18,1,G7693,NEW,2023-05-21,2023-05-21 14:00:00.000 +0000,JohnDoe
SELL,BP,481.65,30,6.89E+18,1,G7694,NEW,2023-05-21,2023-05-21 15:00:00.000 +0000,JohnDoe
BUY,LLOY,41.04,30,6.89E+18,1,G7695,NEW,2023-05-21,2023-05-21 16:00:00.000 +0000,JohnDoe
SELL,VOD,10.5,560,6.89E+18,1,G7696,NEW,2023-05-21,2023-05-21 17:00:00.000 +0000,JohnDoe
BUY,LLOY,38.71,1310,6.89E+18,1,G7697,NEW,2023-05-22,2023-05-22 09:00:00.000 +0000,JohnDoe
SELL,BP,546.85,70,6.89E+18,1,G7698,NEW,2023-05-22,2023-05-22 10:00:00.000 +0000,JohnDoe
SELL,BP,548.42,40,6.89E+18,1,G7699,NEW,2023-05-22,2023-05-22 11:00:00.000 +0000,JohnDoe
BUY,BP,487.16,90,6.89E+18,1,G7700,NEW,2023-05-22,2023-05-22 12:00:00.000 +0000,JohnDoe
SELL,LLOY,39.22,630,6.89E+18,1,G7701,NEW,2023-05-22,2023-05-22 13:00:00.000 +0000,JohnDoe
SELL,LSEG,8010.65,10,6.89E+18,1,G7702,NEW,2023-05-22,2023-05-22 14:00:00.000 +0000,JohnDoe
BUY,LLOY,39.8,80,6.89E+18,1,G7703,NEW,2023-05-22,2023-05-22 15:00:00.000 +0000,JohnDoe
SELL,LSEG,8910.65,30,6.89E+18,1,G7704,NEW,2023-05-22,2023-05-22 16:00:00.000 +0000,JohnDoe
BUY,LSEG,7770.33,10,6.89E+18,1,G7705,NEW,2023-05-22,2023-05-22 17:00:00.000 +0000,JohnDoe
BUY,LLOY,43.5,1280,6.89E+18,1,G7706,NEW,2023-05-23,2023-05-23 09:00:00.000 +0000,JohnDoe
BUY,VOD,9.91,290,6.89E+18,1,G7707,NEW,2023-05-23,2023-05-23 10:00:00.000 +0000,JohnDoe
BUY,LLOY,43.6,1490,6.89E+18,1,G7708,NEW,2023-05-23,2023-05-23 11:00:00.000 +0000,JohnDoe
BUY,LLOY,41.24,1190,6.89E+18,1,G7709,NEW,2023-05-23,2023-05-23 12:00:00.000 +0000,JohnDoe
SELL,LSEG,7980.57,30,6.89E+18,1,G7710,NEW,2023-05-23,2023-05-23 13:00:00.000 +0000,JohnDoe
SELL,LSEG,8238.6,10,6.89E+18,1,G7711,NEW,2023-05-23,2023-05-23 14:00:00.000 +0000,JohnDoe
BUY,LLOY,45.92,670,6.89E+18,1,G7712,NEW,2023-05-23,2023-05-23 15:00:00.000 +0000,JohnDoe
SELL,BP,478.4,30,6.89E+18,1,G7713,NEW,2023-05-23,2023-05-23 16:00:00.000 +0000,JohnDoe
BUY,BP,531.64,30,6.89E+18,1,G7714,NEW,2023-05-23,2023-05-23 17:00:00.000 +0000,JohnDoe
BUY,BP,543.69,30,6.89E+18,1,G7715,NEW,2023-05-24,2023-05-24 09:00:00.000 +0000,JohnDoe
SELL,LLOY,45.51,760,6.89E+18,1,G7716,NEW,2023-05-24,2023-05-24 10:00:00.000 +0000,JohnDoe
BUY,LSEG,9276.3,30,6.89E+18,1,G7717,NEW,2023-05-24,2023-05-24 11:00:00.000 +0000,JohnDoe
SELL,LSEG,8176.11,10,6.89E+18,1,G7718,NEW,2023-05-24,2023-05-24 12:00:00.000 +0000,JohnDoe
BUY,LLOY,46.51,940,6.89E+18,1,G7719,NEW,2023-05-24,2023-05-24 13:00:00.000 +0000,JohnDoe
BUY,LSEG,8047.27,20,6.89E+18,1,G7720,NEW,2023-05-24,2023-05-24 14:00:00.000 +0000,JohnDoe
SELL,BP,468.43,70,6.89E+18,1,G7721,NEW,2023-05-24,2023-05-24 15:00:00.000 +0000,JohnDoe
SELL,BP,493.52,90,6.89E+18,1,G7722,NEW,2023-05-24,2023-05-24 16:00:00.000 +0000,JohnDoe
SELL,LLOY,40.96,630,6.89E+18,1,G7723,NEW,2023-05-24,2023-05-24 17:00:00.000 +0000,JohnDoe
SELL,VOD,10.66,1290,6.89E+18,1,G7724,NEW,2023-05-25,2023-05-25 09:00:00.000 +0000,JohnDoe
SELL,VOD,10.57,70,6.89E+18,1,G7725,NEW,2023-05-25,2023-05-25 10:00:00.000 +0000,JohnDoe
SELL,LSEG,8724.75,20,6.89E+18,1,G7726,NEW,2023-05-25,2023-05-25 11:00:00.000 +0000,JohnDoe
SELL,LSEG,8285.45,10,6.89E+18,1,G7727,NEW,2023-05-25,2023-05-25 12:00:00.000 +0000,JohnDoe
SELL,VOD,9.45,1650,6.89E+18,1,G7728,NEW,2023-05-25,2023-05-25 13:00:00.000 +0000,JohnDoe
BUY,BP,553.11,80,6.89E+18,1,G7729,NEW,2023-05-25,2023-05-25 14:00:00.000 +0000,JohnDoe
SELL,LSEG,8245.62,20,6.89E+18,1,G7730,NEW,2023-05-25,2023-05-25 15:00:00.000 +0000,JohnDoe
SELL,LSEG,8770.93,20,6.89E+18,1,G7731,NEW,2023-05-25,2023-05-25 16:00:00.000 +0000,JohnDoe
SELL,VOD,10.01,190,6.89E+18,1,G7732,NEW,2023-05-25,2023-05-25 17:00:00.000 +0000,JohnDoe
BUY,LLOY,45.5,1620,6.89E+18,1,G7733,NEW,2023-05-26,2023-05-26 09:00:00.000 +0000,JohnDoe
BUY,BP,534.71,70,6.89E+18,1,G7734,NEW,2023-05-26,2023-05-26 10:00:00.000 +0000,JohnDoe
BUY,VOD,9.11,1380,6.89E+18,1,G7735,NEW,2023-05-26,2023-05-26 11:00:00.000 +0000,JohnDoe
BUY,LLOY,42.47,1060,6.89E+18,1,G7736,NEW,2023-05-26,2023-05-26 12:00:00.000 +0000,JohnDoe
BUY,VOD,10.81,1200,6.89E+18,1,G7737,NEW,2023-05-26,2023-05-26 13:00:00.000 +0000,JohnDoe
SELL,VOD,10.73,290,6.89E+18,1,G7738,NEW,2023-05-26,2023-05-26 14:00:00.000 +0000,JohnDoe
BUY,VOD,10.39,1160,6.89E+18,1,G7739,NEW,2023-05-26,2023-05-26 15:00:00.000 +0000,JohnDoe
BUY,LSEG,8504.65,20,6.89E+18,1,G7740,NEW,2023-05-26,2023-05-26 16:00:00.000 +0000,JohnDoe
BUY,BP,489.63,90,6.89E+18,1,G7741,NEW,2023-05-26,2023-05-26 17:00:00.000 +0000,JohnDoe
SELL,BP,529.95,10,6.89E+18,1,G7742,NEW,2023-05-27,2023-05-27 09:00:00.000 +0000,JohnDoe
SELL,BP,491.01,90,6.89E+18,1,G7743,NEW,2023-05-27,2023-05-27 10:00:00.000 +0000,JohnDoe
SELL,BP,498.66,90,6.89E+18,1,G7744,NEW,2023-05-27,2023-05-27 11:00:00.000 +0000,JohnDoe
BUY,BP,480.61,70,6.89E+18,1,G7745,NEW,2023-05-27,2023-05-27 12:00:00.000 +0000,JohnDoe
SELL,LLOY,46.01,1190,6.89E+18,1,G7746,NEW,2023-05-27,2023-05-27 13:00:00.000 +0000,JohnDoe
SELL,BP,569.85,80,6.89E+18,1,G7747,NEW,2023-05-27,2023-05-27 14:00:00.000 +0000,JohnDoe
SELL,LLOY,43.76,1940,6.89E+18,1,G7748,NEW,2023-05-27,2023-05-27 15:00:00.000 +0000,JohnDoe
BUY,VOD,10.16,1100,6.89E+18,1,G7749,NEW,2023-05-27,2023-05-27 16:00:00.000 +0000,JohnDoe
SELL,LSEG,8578.66,20,6.89E+18,1,G7750,NEW,2023-05-27,2023-05-27 17:00:00.000 +0000,JohnDoe
BUY,BP,546.02,40,6.89E+18,1,G7751,NEW,2023-05-28,2023-05-28 09:00:00.000 +0000,JohnDoe
BUY,LLOY,43.01,1580,6.89E+18,1,G7752,NEW,2023-05-28,2023-05-28 10:00:00.000 +0000,JohnDoe
BUY,LSEG,8706.72,20,6.89E+18,1,G7753,NEW,2023-05-28,2023-05-28 11:00:00.000 +0000,JohnDoe
BUY,LLOY,41.55,560,6.89E+18,1,G7754,NEW,2023-05-28,2023-05-28 12:00:00.000 +0000,JohnDoe
BUY,VOD,9.54,1570,6.89E+18,1,G7755,NEW,2023-05-28,2023-05-28 13:00:00.000 +0000,JohnDoe
SELL,LLOY,39.52,1720,6.89E+18,1,G7756,NEW,2023-05-28,2023-05-28 14:00:00.000 +0000,JohnDoe
BUY,LLOY,45.18,420,6.89E+18,1,G7757,NEW,2023-05-28,2023-05-28 15:00:00.000 +0000,JohnDoe
BUY,LSEG,8155.39,10,6.89E+18,1,G7758,NEW,2023-05-28,2023-05-28 16:00:00.000 +0000,JohnDoe
BUY,LSEG,8281.76,20,6.89E+18,1,G7759,NEW,2023-05-28,2023-05-28 17:00:00.000 +0000,JohnDoe
BUY,LSEG,7865.93,10,6.89E+18,1,G7760,NEW,2023-05-29,2023-05-29 09:00:00.000 +0000,JohnDoe
SELL,LLOY,39.44,710,6.89E+18,1,G7761,NEW,2023-05-29,2023-05-29 10:00:00.000 +0000,JohnDoe
BUY,LSEG,8462.25,10,6.89E+18,1,G7762,NEW,2023-05-29,2023-05-29 11:00:00.000 +0000,JohnDoe
BUY,VOD,9.2,160,6.89E+18,1,G7763,NEW,2023-05-29,2023-05-29 12:00:00.000 +0000,JohnDoe
BUY,LSEG,7994.26,20,6.89E+18,1,G7764,NEW,2023-05-29,2023-05-29 13:00:00.000 +0000,JohnDoe
SELL,BP,543.33,50,6.89E+18,1,G7765,NEW,2023-05-29,2023-05-29 14:00:00.000 +0000,JohnDoe
SELL,BP,526.83,60,6.89E+18,1,G7766,NEW,2023-05-29,2023-05-29 15:00:00.000 +0000,JohnDoe
SELL,VOD,9.88,1910,6.89E+18,1,G7767,NEW,2023-05-29,2023-05-29 16:00:00.000 +0000,JohnDoe
SELL,LSEG,8240.94,30,6.89E+18,1,G7768,NEW,2023-05-29,2023-05-29 17:00:00.000 +0000,JohnDoe
SELL,LLOY,40.08,1540,6.89E+18,1,G7769,NEW,2023-05-30,2023-05-30 09:00:00.000 +0000,JohnDoe
SELL,LSEG,8990.45,20,6.89E+18,1,G7770,NEW,2023-05-30,2023-05-30 10:00:00.000 +0000,JohnDoe
SELL,LSEG,8878.59,20,6.89E+18,1,G7771,NEW,2023-05-30,2023-05-30 11:00:00.000 +0000,JohnDoe
SELL,VOD,10.31,1580,6.89E+18,1,G7772,NEW,2023-05-30,2023-05-30 12:00:00.000 +0000,JohnDoe
SELL,VOD,9.04,1550,6.89E+18,1,G7773,NEW,2023-05-30,2023-05-30 13:00:00.000 +0000,JohnDoe
BUY,BP,476.99,60,6.89E+18,1,G7774,NEW,2023-05-30,2023-05-30 14:00:00.000 +0000,JohnDoe
BUY,LSEG,8571.53,30,6.89E+18,1,G7775,NEW,2023-05-30,2023-05-30 15:00:00.000 +0000,JohnDoe
BUY,LLOY,42.82,1600,6.89E+18,1,G7776,NEW,2023-05-30,2023-05-30 16:00:00.000 +0000,JohnDoe
BUY,LSEG,8797.66,30,6.89E+18,1,G7777,NEW,2023-05-30,2023-05-30 17:00:00.000 +0000,JohnDoe
SELL,LLOY,45.68,1190,6.89E+18,1,G7778,NEW,2023-05-31,2023-05-31 09:00:00.000 +0000,JohnDoe
SELL,LLOY,43.86,1890,6.89E+18,1,G7779,NEW,2023-05-31,2023-05-31 10:00:00.000 +0000,JohnDoe
BUY,BP,536.04,80,6.89E+18,1,G7780,NEW,2023-05-31,2023-05-31 11:00:00.000 +0000,JohnDoe
BUY,VOD,10.75,290,6.89E+18,1,G7781,NEW,2023-05-31,2023-05-31 12:00:00.000 +0000,JohnDoe
SELL,LLOY,39.25,1950,6.89E+18,1,G7782,NEW,2023-05-31,2023-05-31 13:00:00.000 +0000,JohnDoe
BUY,VOD,10.86,1750,6.89E+18,1,G7783,NEW,2023-05-31,2023-05-31 14:00:00.000 +0000,JohnDoe
SELL,LSEG,9264.77,10,6.89E+18,1,G7784,NEW,2023-05-31,2023-05-31 15:00:00.000 +0000,JohnDoe
SELL,LSEG,8766.77,20,6.89E+18,1,G7785,NEW,2023-05-31,2023-05-31 16:00:00.000 +0000,JohnDoe
SELL,VOD,9.41,1810,6.89E+18,1,G7786,NEW,2023-05-31,2023-05-31 17:00:00.000 +0000,JohnDoe
BUY,VOD,10.81,1110,6.89E+18,1,G7787,NEW,2023-06-01,2023-06-01 09:00:00.000 +0000,JohnDoe
SELL,BP,532.05,50,6.89E+18,1,G7788,NEW,2023-06-01,2023-06-01 10:00:00.000 +0000,JohnDoe
BUY,LLOY,43.39,200,6.89E+18,1,G7789,NEW,2023-06-01,2023-06-01 11:00:00.000 +0000,JohnDoe
BUY,LLOY,42.36,330,6.89E+18,1,G7790,NEW,2023-06-01,2023-06-01 12:00:00.000 +0000,JohnDoe
SELL,VOD,9.13,570,6.89E+18,1,G7791,NEW,2023-06-01,2023-06-01 13:00:00.000 +0000,JohnDoe
BUY,VOD,9.67,1460,6.89E+18,1,G7792,NEW,2023-06-01,2023-06-01 14:00:00.000 +0000,JohnDoe
BUY,BP,550.82,60,6.89E+18,1,G7793,NEW,2023-06-01,2023-06-01 15:00:00.000 +0000,JohnDoe
BUY,BP,501.77,70,6.89E+18,1,G7794,NEW,2023-06-01,2023-06-01 16:00:00.000 +0000,JohnDoe
SELL,LSEG,8913.58,30,6.89E+18,1,G7795,NEW,2023-06-01,2023-06-01 17:00:00.000 +0000,JohnDoe
SELL,LLOY,40.29,310,6.89E+18,1,G7796,NEW,2023-06-02,2023-06-02 09:00:00.000 +0000,JohnDoe
BUY,VOD,10.73,370,6.89E+18,1,G7797,NEW,2023-06-02,2023-06-02 10:00:00.000 +0000,JohnDoe
SELL,LLOY,39.55,430,6.89E+18,1,G7798,NEW,2023-06-02,2023-06-02 11:00:00.000 +0000,JohnDoe
SELL,LLOY,42.45,1210,6.89E+18,1,G7799,NEW,2023-06-02,2023-06-02 12:00:00.000 +0000,JohnDoe
SELL,LSEG,8893.97,30,6.89E+18,1,G7800,NEW,2023-06-02,2023-06-02 13:00:00.000 +0000,JohnDoe
BUY,LSEG,8896.74,10,6.89E+18,1,G7801,NEW,2023-06-02,2023-06-02 14:00:00.000 +0000,JohnDoe
BUY,LLOY,43.71,1110,6.89E+18,1,G7802,NEW,2023-06-02,2023-06-02 15:00:00.000 +0000,JohnDoe
BUY,BP,527.65,20,6.89E+18,1,G7803,NEW,2023-06-02,2023-06-02 16:00:00.000 +0000,JohnDoe
BUY,LLOY,41.87,1220,6.89E+18,1,G7804,NEW,2023-06-02,2023-06-02 17:00:00.000 +0000,JohnDoe
BUY,VOD,9.66,300,6.89E+18,1,G7805,NEW,2023-06-03,2023-06-03 09:00:00.000 +0000,JohnDoe
BUY,VOD,9.81,580,6.89E+18,1,G7806,NEW,2023-06-03,2023-06-03 10:00:00.000 +0000,JohnDoe
BUY,LLOY,41.42,890,6.89E+18,1,G7807,NEW,2023-06-03,2023-06-03 11:00:00.000 +0000,JohnDoe
BUY,LLOY,44.37,1480,6.89E+18,1,G7808,NEW,2023-06-03,2023-06-03 12:00:00.000 +0000,JohnDoe
BUY,VOD,9.48,260,6.89E+18,1,G7809,NEW,2023-06-03,2023-06-03 13:00:00.000 +0000,JohnDoe
SELL,LSEG,7807.9,10,6.89E+18,1,G7810,NEW,2023-06-03,2023-06-03 14:00:00.000 +0000,JohnDoe
SELL,LSEG,8754.65,30,6.89E+18,1,G7811,NEW,2023-06-03,2023-06-03 15:00:00.000 +0000,JohnDoe
BUY,BP,492.23,50,6.89E+18,1,G7812,NEW,2023-06-03,2023-06-03 16:00:00.000 +0000,JohnDoe
BUY,LLOY,41.35,1390,6.89E+18,1,G7813,NEW,2023-06-03,2023-06-03 17:00:00.000 +0000,JohnDoe
SELL,VOD,10.85,1730,6.89E+18,1,G7814,NEW,2023-06-04,2023-06-04 09:00:00.000 +0000,JohnDoe
SELL,VOD,9.64,110,6.89E+18,1,G7815,NEW,2023-06-04,2023-06-04 10:00:00.000 +0000,JohnDoe
SELL,BP,524.41,90,6.89E+18,1,G7816,NEW,2023-06-04,2023-06-04 11:00:00.000 +0000,JohnDoe
SELL,VOD,10.49,390,6.89E+18,1,G7817,NEW,2023-06-04,2023-06-04 12:00:00.000 +0000,JohnDoe
BUY,LLOY,38.17,1300,6.89E+18,1,G7818,NEW,2023-06-04,2023-06-04 13:00:00.000 +0000,JohnDoe
SELL,BP,569.14,70,6.89E+18,1,G7819,NEW,2023-06-04,2023-06-04 14:00:00.000 +0000,JohnDoe
SELL,BP,514.75,90,6.89E+18,1,G7820,NEW,2023-06-04,2023-06-04 15:00:00.000 +0000,JohnDoe
SELL,VOD,9.56,1790,6.89E+18,1,G7821,NEW,2023-06-04,2023-06-04 16:00:00.000 +0000,JohnDoe
SELL,LLOY,45.99,1120,6.89E+18,1,G7822,NEW,2023-06-04,2023-06-04 17:00:00.000 +0000,JohnDoe
BUY,BP,570.42,50,6.89E+18,1,G7823,NEW,2023-06-05,2023-06-05 09:00:00.000 +0000,JohnDoe
SELL,LLOY,45.94,1720,6.89E+18,1,G7824,NEW,2023-06-05,2023-06-05 10:00:00.000 +0000,JohnDoe
BUY,VOD,9.88,1810,6.89E+18,1,G7825,NEW,2023-06-05,2023-06-05 11:00:00.000 +0000,JohnDoe
SELL,VOD,10.43,1490,6.89E+18,1,G7826,NEW,2023-06-05,2023-06-05 12:00:00.000 +0000,JohnDoe
SELL,LLOY,42.82,180,6.89E+18,1,G7827,NEW,2023-06-05,2023-06-05 13:00:00.000 +0000,JohnDoe
BUY,LSEG,8949.66,20,6.89E+18,1,G7828,NEW,2023-06-05,2023-06-05 14:00:00.000 +0000,JohnDoe
BUY,BP,543.81,90,6.89E+18,1,G7829,NEW,2023-06-05,2023-06-05 15:00:00.000 +0000,JohnDoe
BUY,LSEG,9198.65,30,6.89E+18,1,G7830,NEW,2023-06-05,2023-06-05 16:00:00.000 +0000,JohnDoe
SELL,LLOY,39.29,30,6.89E+18,1,G7831,NEW,2023-06-05,2023-06-05 17:00:00.000 +0000,JohnDoe
SELL,LSEG,7693.82,20,6.89E+18,1,G7832,NEW,2023-06-06,2023-06-06 09:00:00.000 +0000,JohnDoe
SELL,VOD,10.6,1680,6.89E+18,1,G7833,NEW,2023-06-06,2023-06-06 10:00:00.000 +0000,JohnDoe
BUY,VOD,10.14,1710,6.89E+18,1,G7834,NEW,2023-06-06,2023-06-06 11:00:00.000 +0000,JohnDoe
SELL,LSEG,8553.08,20,6.89E+18,1,G7835,NEW,2023-06-06,2023-06-06 12:00:00.000 +0000,JohnDoe
SELL,LSEG,9140.93,10,6.89E+18,1,G7836,NEW,2023-06-06,2023-06-06 13:00:00.000 +0000,JohnDoe
SELL,VOD,10.7,1090,6.89E+18,1,G7837,NEW,2023-06-06,2023-06-06 14:00:00.000 +0000,JohnDoe
BUY,LLOY,45.28,420,6.89E+18,1,G7838,NEW,2023-06-06,2023-06-06 15:00:00.000 +0000,JohnDoe
BUY,VOD,9.97,1520,6.89E+18,1,G7839,NEW,2023-06-06,2023-06-06 16:00:00.000 +0000,JohnDoe
SELL,BP,549.96,90,6.89E+18,1,G7840,NEW,2023-06-06,2023-06-06 17:00:00.000 +0000,JohnDoe
BUY,BP,493.8,80,6.89E+18,1,G7841,NEW,2023-06-07,2023-06-07 09:00:00.000 +0000,JohnDoe
BUY,LLOY,46.46,1950,6.89E+18,1,G7842,NEW,2023-06-07,2023-06-07 10:00:00.000 +0000,JohnDoe
BUY,LSEG,8245.02,20,6.89E+18,1,G7843,NEW,2023-06-07,2023-06-07 11:00:00.000 +0000,JohnDoe
SELL,LLOY,39.81,610,6.89E+18,1,G7844,NEW,2023-06-07,2023-06-07 12:00:00.000 +0000,JohnDoe
BUY,VOD,10.16,1520,6.89E+18,1,G7845,NEW,2023-06-07,2023-06-07 13:00:00.000 +0000,JohnDoe
SELL,LSEG,9271.02,10,6.89E+18,1,G7846,NEW,2023-06-07,2023-06-07 14:00:00.000 +0000,JohnDoe
